Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
05.10.2024 07:10,47,0.811,13.9
05.10.2024 07:00,48,0.873,13.9
05.10.2024 06:50,47,0.811,13.9
05.10.2024 06:40,47,0.811,13.9
05.10.2024 06:30,47,0.811,13.9
05.10.2024 06:20,47,0.811,13.9
05.10.2024 06:10,47,0.811,13.9
05.10.2024 06:00,47,0.811,13.9
05.10.2024 05:00,47,0.811,13.9
05.10.2024 04:00,47,0.811,13.9
05.10.2024 03:00,47,0.811,13.9
05.10.2024 02:00,47,0.811,14
05.10.2024 01:00,47,0.811,14
05.10.2024 00:00,47,0.811,14
04.10.2024 23:00,48,0.873,14
04.10.2024 22:00,48,0.873,14
04.10.2024 21:00,47,0.811,14.1
04.10.2024 20:00,48,0.873,14
04.10.2024 19:00,48,0.873,14
04.10.2024 18:00,48,0.873,14
04.10.2024 17:00,48,0.873,14.1
04.10.2024 16:00,48,0.873,14.1
04.10.2024 15:00,48,0.873,14.1
04.10.2024 14:00,48,0.873,14.1
04.10.2024 13:00,48,0.873,14.1
04.10.2024 12:00,49,0.936,14.1
04.10.2024 11:00,48,0.873,14
04.10.2024 10:00,48,0.873,14
04.10.2024 09:00,40,0.435,14
04.10.2024 08:00,40,0.435,14
04.10.2024 07:00,40,0.435,14
