Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
06.10.2024 07:00,48,0.873,13.6
06.10.2024 06:50,46,0.751,13.7
06.10.2024 06:40,47,0.811,13.7
06.10.2024 06:30,47,0.811,13.7
06.10.2024 06:20,47,0.811,13.7
06.10.2024 06:10,48,0.873,13.7
06.10.2024 06:00,47,0.811,13.7
06.10.2024 05:00,47,0.811,13.7
06.10.2024 04:00,48,0.873,13.7
06.10.2024 03:00,47,0.811,13.7
06.10.2024 02:00,47,0.811,13.7
06.10.2024 01:00,47,0.811,13.7
06.10.2024 00:00,47,0.811,13.8
05.10.2024 23:00,47,0.811,13.8
05.10.2024 22:00,47,0.811,13.8
05.10.2024 21:00,47,0.811,13.8
05.10.2024 20:00,47,0.811,13.9
05.10.2024 19:00,47,0.811,13.9
05.10.2024 18:00,47,0.811,13.9
05.10.2024 17:00,47,0.811,13.9
05.10.2024 16:00,48,0.873,13.9
05.10.2024 15:00,48,0.873,13.9
05.10.2024 14:00,47,0.811,13.9
05.10.2024 13:00,47,0.811,13.9
05.10.2024 12:00,47,0.811,13.9
05.10.2024 11:00,47,0.811,13.9
05.10.2024 10:00,48,0.873,13.9
05.10.2024 09:00,48,0.873,13.9
05.10.2024 08:00,47,0.811,13.9
05.10.2024 07:00,48,0.873,13.9
