Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
12.05.2024 07:00,26,0.0941,16.9
12.05.2024 06:50,26,0.0941,16.9
12.05.2024 06:40,26,0.0941,16.9
12.05.2024 06:30,26,0.0941,16.9
12.05.2024 06:20,26,0.0941,17
12.05.2024 06:10,26,0.0941,17
12.05.2024 06:00,26,0.0941,17
12.05.2024 05:00,26,0.0941,17
12.05.2024 04:00,26,0.0941,17.1
12.05.2024 03:00,26,0.0941,17.2
12.05.2024 02:00,26,0.0941,17.3
12.05.2024 01:00,26,0.0941,17.4
12.05.2024 00:00,26,0.0941,17.5
11.05.2024 23:00,26,0.0941,17.6
11.05.2024 22:00,26,0.0941,17.7
11.05.2024 21:00,26,0.0941,17.8
11.05.2024 20:00,26,0.0941,17.8
11.05.2024 19:00,26,0.0941,17.9
11.05.2024 18:00,26,0.0941,17.8
11.05.2024 17:00,26,0.0941,17.8
11.05.2024 16:00,26,0.0941,17.7
11.05.2024 15:00,26,0.0941,17.5
11.05.2024 14:00,26,0.0941,17.3
11.05.2024 13:00,26,0.0941,17
11.05.2024 12:00,26,0.0941,16.8
11.05.2024 11:00,26,0.0941,16.6
11.05.2024 10:00,26,0.0941,16.6
11.05.2024 09:00,26,0.0941,16.6
11.05.2024 08:00,26,0.0941,16.6
11.05.2024 07:00,26,0.0941,16.6
